  0.6123234E-16  0.0000000E+00  0.1000000E+01  0.2257271E+00  0.1648756E+00  0.9601371E+00
  0.4250171E+00  0.3100776E+00  0.8504189E+00  0.2257271E+00  0.1648756E+00  0.9601371E+00
  0.7236068E+00  0.5257311E+00  0.4472136E+00  0.5931560E+00  0.4330740E+00  0.6786847E+00
  0.4250171E+00  0.3100776E+00  0.8504189E+00  0.5931560E+00  0.4330740E+00  0.6786847E+00
  0.6123234E-16  0.0000000E+00  0.1000000E+01 -0.8673760E-01  0.2660146E+00  0.9600588E+00
 -0.1636124E+00  0.5000385E+00  0.8504072E+00 -0.8673760E-01  0.2660146E+00  0.9600588E+00
 -0.2763932E+00  0.8506508E+00  0.4472136E+00 -0.2285505E+00  0.6972399E+00  0.6794271E+00
 -0.1636124E+00  0.5000385E+00  0.8504072E+00 -0.2285505E+00  0.6972399E+00  0.6794271E+00
  0.6123234E-16  0.0000000E+00  0.1000000E+01 -0.2795508E+00 -0.3372121E-03  0.9601309E+00
 -0.5260983E+00 -0.1114926E-02  0.8504230E+00 -0.2795508E+00 -0.3372121E-03  0.9601309E+00
 -0.8944272E+00  0.1095357E-15  0.4472136E+00 -0.7339488E+00 -0.2396676E-02  0.6792006E+00
 -0.5260983E+00 -0.1114926E-02  0.8504230E+00 -0.7339488E+00 -0.2396676E-02  0.6792006E+00
  0.6123234E-16  0.0000000E+00  0.1000000E+01 -0.8583177E-01 -0.2661715E+00  0.9600967E+00
 -0.1614746E+00 -0.5006896E+00  0.8504327E+00 -0.8583177E-01 -0.2661715E+00  0.9600967E+00
 -0.2763932E+00 -0.8506508E+00  0.4472136E+00 -0.2246008E+00 -0.6988158E+00  0.6791252E+00
 -0.1614746E+00 -0.5006896E+00  0.8504327E+00 -0.2246008E+00 -0.6988158E+00  0.6791252E+00
  0.6123234E-16  0.0000000E+00  0.1000000E+01  0.2268347E+00 -0.1636110E+00  0.9600924E+00
  0.4263393E+00 -0.3079638E+00  0.8505252E+00  0.2268347E+00 -0.1636110E+00  0.9600924E+00
  0.7236068E+00 -0.5257311E+00  0.4472136E+00  0.5952082E+00 -0.4290273E+00  0.6794578E+00
  0.4263393E+00 -0.3079638E+00  0.8505252E+00  0.5952082E+00 -0.4290273E+00  0.6794578E+00
  0.7236068E+00  0.5257311E+00  0.4472136E+00  0.5077342E+00  0.6979947E+00  0.5049845E+00
  0.2634027E+00  0.8097098E+00  0.5243940E+00  0.5077342E+00  0.6979947E+00  0.5049845E+00
 -0.2763932E+00  0.8506508E+00  0.4472136E+00 -0.1339208E-02  0.8621716E+00  0.5066146E+00
  0.2634027E+00  0.8097098E+00  0.5243940E+00 -0.1339208E-02  0.8621716E+00  0.5066146E+00
 -0.2763932E+00  0.8506508E+00  0.4472136E+00 -0.5064135E+00  0.6985583E+00  0.5055311E+00
 -0.6885917E+00  0.5008507E+00  0.5243949E+00 -0.5064135E+00  0.6985583E+00  0.5055311E+00
 -0.8944272E+00  0.1095357E-15  0.4472136E+00 -0.8202679E+00  0.2653109E+00  0.5067255E+00
 -0.6885917E+00  0.5008507E+00  0.5243949E+00 -0.8202679E+00  0.2653109E+00  0.5067255E+00
 -0.8944272E+00  0.1095357E-15  0.4472136E+00 -0.8208662E+00 -0.2659577E+00  0.5054158E+00
 -0.6890215E+00 -0.5000226E+00  0.5246206E+00 -0.8208662E+00 -0.2659577E+00  0.5054158E+00
 -0.2763932E+00 -0.8506508E+00  0.4472136E+00 -0.5058682E+00 -0.6979747E+00  0.5068814E+00
 -0.6890215E+00 -0.5000226E+00  0.5246206E+00 -0.5058682E+00 -0.6979747E+00  0.5068814E+00
 -0.2763932E+00 -0.8506508E+00  0.4472136E+00 -0.8230678E-03 -0.8627987E+00  0.5055469E+00
  0.2623608E+00 -0.8098312E+00  0.5247287E+00 -0.8230678E-03 -0.8627987E+00  0.5055469E+00
  0.7236068E+00 -0.5257311E+00  0.4472136E+00  0.5075750E+00 -0.6966987E+00  0.5069305E+00
  0.2623608E+00 -0.8098312E+00  0.5247287E+00  0.5075750E+00 -0.6966987E+00  0.5069305E+00
  0.7236068E+00  0.5257311E+00  0.4472136E+00  0.8209673E+00  0.2664866E+00  0.5049728E+00
  0.8518113E+00 -0.9531423E-03  0.5238478E+00  0.8209673E+00  0.2664866E+00  0.5049728E+00
  0.7236068E+00 -0.5257311E+00  0.4472136E+00  0.8203422E+00 -0.2672593E+00  0.5055801E+00
  0.8518113E+00 -0.9531423E-03  0.5238478E+00  0.8203422E+00 -0.2672593E+00  0.5055801E+00
  0.7236068E+00  0.5257311E+00  0.4472136E+00  0.6793747E+00  0.6975001E+00  0.2279115E+00
  0.5863027E+00  0.8100914E+00  0.1027076E-02  0.6793747E+00  0.6975001E+00  0.2279115E+00
  0.2763932E+00  0.8506508E+00 -0.4472136E+00  0.4508642E+00  0.8637115E+00 -0.2252198E+00
  0.5863027E+00  0.8100914E+00  0.1027076E-02  0.4508642E+00  0.8637115E+00 -0.2252198E+00
 -0.2763932E+00  0.8506508E+00  0.4472136E+00 -0.1430626E+00  0.9636998E+00  0.2254236E+00
 -0.3439294E-02  0.9999914E+00 -0.2301887E-02 -0.1430626E+00  0.9636998E+00  0.2254236E+00
  0.2763932E+00  0.8506508E+00 -0.4472136E+00  0.1378672E+00  0.9635340E+00 -0.2293359E+00
 -0.3439294E-02  0.9999914E+00 -0.2301887E-02  0.1378672E+00  0.9635340E+00 -0.2293359E+00
 -0.2763932E+00  0.8506508E+00  0.4472136E+00 -0.4542298E+00  0.8611033E+00  0.2284213E+00
 -0.5897892E+00  0.8075560E+00  0.1399144E-02 -0.4542298E+00  0.8611033E+00  0.2284213E+00
 -0.7236068E+00  0.5257311E+00 -0.4472136E+00 -0.6820718E+00  0.6958222E+00 -0.2249657E+00
 -0.5897892E+00  0.8075560E+00  0.1399144E-02 -0.6820718E+00  0.6958222E+00 -0.2249657E+00
 -0.8944272E+00  0.1095357E-15  0.4472136E+00 -0.9608801E+00  0.1612954E+00  0.2251515E+00
 -0.9522143E+00  0.3054164E+00 -0.2938094E-02 -0.9608801E+00  0.1612954E+00  0.2251515E+00
 -0.7236068E+00  0.5257311E+00 -0.4472136E+00 -0.8736699E+00  0.4290890E+00 -0.2293111E+00
 -0.9522143E+00  0.3054164E+00 -0.2938094E-02 -0.8736699E+00  0.4290890E+00 -0.2293111E+00
 -0.8944272E+00  0.1095357E-15  0.4472136E+00 -0.9592172E+00 -0.1661540E+00  0.2286813E+00
 -0.9501994E+00 -0.3116371E+00  0.1868457E-02 -0.9592172E+00 -0.1661540E+00  0.2286813E+00
 -0.7236068E+00 -0.5257311E+00 -0.4472136E+00 -0.8725252E+00 -0.4337088E+00 -0.2249368E+00
 -0.9501994E+00 -0.3116371E+00  0.1868457E-02 -0.8725252E+00 -0.4337088E+00 -0.2249368E+00
 -0.2763932E+00 -0.8506508E+00  0.4472136E+00 -0.4504481E+00 -0.8638586E+00  0.2254880E+00
 -0.5848127E+00 -0.8111637E+00 -0.2755175E-02 -0.4504481E+00 -0.8638586E+00  0.2254880E+00
 -0.7236068E+00 -0.5257311E+00 -0.4472136E+00 -0.6779320E+00 -0.6983386E+00 -0.2296334E+00
 -0.5848127E+00 -0.8111637E+00 -0.2755175E-02 -0.6779320E+00 -0.6983386E+00 -0.2296334E+00
 -0.2763932E+00 -0.8506508E+00  0.4472136E+00 -0.1384489E+00 -0.9636553E+00  0.2284740E+00
  0.2829453E-02 -0.9999951E+00  0.1352340E-02 -0.1384489E+00 -0.9636553E+00  0.2284740E+00
  0.2763932E+00 -0.8506508E+00 -0.4472136E+00  0.1431698E+00 -0.9637678E+00 -0.2250646E+00
  0.2829453E-02 -0.9999951E+00  0.1352340E-02  0.1431698E+00 -0.9637678E+00 -0.2250646E+00
  0.7236068E+00 -0.5257311E+00  0.4472136E+00  0.6822431E+00 -0.6954681E+00  0.2255402E+00
  0.5907752E+00 -0.8068333E+00 -0.2188794E-02  0.6822431E+00 -0.6954681E+00  0.2255402E+00
  0.2763932E+00 -0.8506508E+00 -0.4472136E+00  0.4551061E+00 -0.8604242E+00 -0.2292349E+00
  0.5907752E+00 -0.8068333E+00 -0.2188794E-02  0.4551061E+00 -0.8604242E+00 -0.2292349E+00
  0.7236068E+00 -0.5257311E+00  0.4472136E+00  0.8728994E+00 -0.4312150E+00  0.2282547E+00
  0.9511544E+00 -0.3087157E+00  0.1780566E-03  0.8728994E+00 -0.4312150E+00  0.2282547E+00
  0.8944272E+00  0.0000000E+00 -0.4472136E+00  0.9599405E+00 -0.1636044E+00 -0.2274816E+00
