  0.1735870E+00  0.4512818E-03  0.9848184E+00  0.5323314E-01  0.1652247E+00  0.9848183E+00
  0.2643393E+00  0.3236738E+00  0.9084933E+00  0.3885996E+00  0.1531936E+00  0.9085824E+00
  0.6016904E+00  0.5645071E+00  0.5650667E+00  0.7222402E+00  0.3973668E+00  0.5660996E+00
  0.5732070E+00  0.2876869E+00  0.7672484E+00  0.4487226E+00  0.4580297E+00  0.7673701E+00
  0.5323314E-01  0.1652247E+00  0.9848183E+00 -0.1405738E+00  0.1020285E+00  0.9847991E+00
 -0.2260530E+00  0.3514268E+00  0.9085149E+00 -0.2497889E-01  0.4174118E+00  0.9083741E+00
 -0.3503431E+00  0.7466667E+00  0.5654631E+00 -0.1562614E+00  0.8090005E+00  0.5666573E+00
 -0.9561702E-01  0.6339265E+00  0.7674598E+00 -0.2975488E+00  0.5676002E+00  0.7676553E+00
 -0.1405738E+00  0.1020285E+00  0.9847991E+00 -0.1403269E+00 -0.1023857E+00  0.9847972E+00
 -0.4039647E+00 -0.1062178E+00  0.9085870E+00 -0.4045740E+00  0.1049863E+00  0.9084590E+00
 -0.8185505E+00 -0.1027189E+00  0.5651761E+00 -0.8176713E+00  0.1014429E+00  0.5666771E+00
 -0.6327357E+00  0.1043107E+00  0.7673101E+00 -0.6317374E+00 -0.1075580E+00  0.7676843E+00
 -0.1403269E+00 -0.1023857E+00  0.9847972E+00  0.5417050E-01 -0.1651035E+00  0.9847875E+00
 -0.2359271E-01 -0.4172176E+00  0.9085003E+00 -0.2247793E+00 -0.3523188E+00  0.9084854E+00
 -0.1553507E+00 -0.8102245E+00  0.5651570E+00 -0.3492178E+00 -0.7463208E+00  0.5666146E+00
 -0.2946143E+00 -0.5695839E+00  0.7673178E+00 -0.9313413E-01 -0.6340659E+00  0.7676499E+00
  0.5417050E-01 -0.1651035E+00  0.9847875E+00  0.1735870E+00  0.4512818E-03  0.9848184E+00
  0.3898050E+00 -0.1508115E+00  0.9084646E+00  0.2656687E+00 -0.3224368E+00  0.9085453E+00
  0.7225526E+00 -0.3980553E+00  0.5652165E+00  0.6018471E+00 -0.5624590E+00  0.5669391E+00
  0.4505142E+00 -0.4560739E+00  0.7674852E+00  0.5744540E+00 -0.2836591E+00  0.7678151E+00
  0.6355623E+00  0.6648165E+00  0.3925297E+00  0.6016904E+00  0.5645071E+00  0.5650667E+00
  0.3699904E+00  0.7038503E+00  0.6063843E+00  0.4038524E+00  0.8090852E+00  0.4269478E+00
 -0.1562614E+00  0.8090005E+00  0.5666573E+00 -0.1226801E+00  0.9121083E+00  0.3911624E+00
  0.1479155E+00  0.8915305E+00  0.4281290E+00  0.1150745E+00  0.7863933E+00  0.6069131E+00
 -0.4358032E+00  0.8097513E+00  0.3929102E+00 -0.3503431E+00  0.7466667E+00  0.5654631E+00
 -0.5549560E+00  0.5692447E+00  0.6066171E+00 -0.6441679E+00  0.6343476E+00  0.4273767E+00
 -0.8176713E+00  0.1014429E+00  0.5666771E+00 -0.9053931E+00  0.1653576E+00  0.3910502E+00
 -0.8022009E+00  0.4163611E+00  0.4279219E+00 -0.7121300E+00  0.3525667E+00  0.6070976E+00
 -0.9047204E+00 -0.1642131E+00  0.3930840E+00 -0.8185505E+00 -0.1027189E+00  0.5651761E+00
 -0.7128328E+00 -0.3517432E+00  0.6067505E+00 -0.8022622E+00 -0.4168375E+00  0.4273427E+00
 -0.3492178E+00 -0.7463208E+00  0.5666146E+00 -0.4370565E+00 -0.8098407E+00  0.3913306E+00
 -0.6439494E+00 -0.6341612E+00  0.4279822E+00 -0.5552462E+00 -0.5681645E+00  0.6073637E+00
 -0.1233548E+00 -0.9112399E+00  0.3929700E+00 -0.1553507E+00 -0.8102245E+00  0.5651570E+00
  0.1140600E+00 -0.7865320E+00  0.6069248E+00  0.1483577E+00 -0.8918806E+00  0.4272459E+00
